id;family_list
223740;Misc: LongPack Games
223740;Players: Games with expansions that add solo play
71836;Players: Games with Solitaire Rules
71836;Setting: Oniverse
438;Characters: Mister X
438;Cities: London (England, UK)
438;Country: England
438;Players: One versus Many
438;Theme: Police
492;Creatures: Dragons
492;Folk Tales & Fairy Tales: Aladdin
492;Mythology: Arabian
492;Region: Middle East
481;Components: Wooden pieces & boards
481;Country: France
481;Digital Implementations: Yucata
481;History: Francia
204;Category: Combinatorial
204;Country: England
204;History: Industrial Revolution
22877;Country: France
22877;Country: Korea
22877;Country: Vietnam
22877;Players: Games with Solitaire Rules
22877;Players: Solitaire Only Games
22877;Players: Solitaire Only Wargames
22877;Players: Wargames with Solitaire Rules
22877;Region: Normandy (France)
22877;Series: Fields of Fire
205317;Category: Dungeon Crawler
205317;Components: Miniatures
205317;Mechanism: Campaign Games
205317;Players: One versus Many
205317;Video Game Theme: Doom
313889;Crowdfunding: Kickstarter
313889;Game: Hoplomachus
313889;Theme: Gladiators
120523;Crowdfunding: Kickstarter
255675;Category: Escape Room Games
255675;Series: Exit – The Game
131366;Components: Multi-Use Cards
131366;Crowdfunding: Kickstarter
131366;Digital Implementations: Steam
131366;Game: Eight-Minute Empire
101785;Country: France
101785;Crowdfunding: Kickstarter
101785;Game: D-Day Dice
101785;Organizations: The Game Artisans of Canada
101785;Players: Games with Solitaire Rules
101785;Players: Wargames with Solitaire Rules
101785;Series: RWB (Valley Games)
101785;Series: Tactics Line (Valley Games)
194626;Animals: Fish / Fishes
194626;Containers: Unique Shape
194626;Containers: Zippered Pouch
194626;Series: Happy Planet (North Star Games)
109125;Components: Drop Tower
109125;Country: Germany
109125;Crowdfunding: Kickstarter
109125;History: Thirty Years War
341530;Mechanism: Flip-and-Write
341530;Players: Games with Solitaire Rules
299252;Animals: Bears
299252;Animals: Cats
299252;Animals: Foxes
299252;Animals: Rabbits
299252;Creatures: Dragons
299252;Creatures: Unicorns
299252;Crowdfunding: Kickstarter
299252;Theme: Anthropomorphic Animals
131325;Game: Timeline
257527;Components: Sand Timers
257527;Mechanism: Give a Clue / Get a Clue
257527;Word Games: Guess the Word
18745;Components: Map (Continental / National scale)
18745;Country: China
18745;History: Warring States Period of China
18745;Players: Two Player Only Games
18745;Series: Duo Collection (Matagot)
21550;Containers: Hexagonal Boxes
21550;Game: Blokus
21550;Players: Games with Solitaire Rules
195544;Players: Two Player Only Games
195544;Theme: Cthulhu Mythos
24417;
210232;Category: Dungeon Crawler
210232;Crowdfunding: Kickstarter
210232;Mechanism: Campaign Games
210232;Players: Games with Solitaire Rules
20542;Game: Advanced Squad Leader
20542;Game: Advanced Squad Leader Starter Kit
20542;Players: Two Player Only Games
339906;Creatures: Vampires
148943;Country: Guatemala
148943;Crowdfunding: Kickstarter
148943;Setting: Dystopian Universe (Indie Boards & Cards)
594;Series: 3M Gamettes
594;Series: Bookshelf (Gryphon Games)
594;Series: Sid Sackson Signature
22;Animals: Bats
22;Animals: Horses
22;Animals: Octopuses
22;Animals: Snakes
22;Animals: Spiders
22;Creatures: Dragons
22;Creatures: Goblins
22;Creatures: Monsters
22;Players: Games with Solitaire Rules
22;Theme: Weather
22;Theme: Witches
3955;Category: Dized Tutorial
3955;Digital Implementations: Board Game Arena
3955;Game: BANG!
143175;Animals: Donkeys
143175;Country: China
143175;Digital Implementations: Yucata
143175;Occupation: Merchant
143175;Theme: Silk Road
201;Components: 9 x 9 Grids
201;Digital Implementations: Yucata
201;History: Wars of the Roses
201;Players: Two Player Only Games
201;Series: Two-player games (Kosmos)
335609;Digital Implementations: Tabletopia
166571;Components: Multi-Use Cards
166571;Digital Implementations: Tabletopia
166571;Game: Tramways
1915;Authors: J.R.R. Tolkien
1915;Category: Sandbox Without Win Condition
1915;Collectible: Collectible Card Games
1915;Players: Games with Solitaire Rules
172381;Admin: Better Description Needed!
172381;Game: Village
172381;Mechanism: Dice Drafting
94104;Admin: Better Description Needed!
94104;Components: Multi-Use Cards
94104;Country: Greece
94104;Crowdfunding: Kickstarter
94104;Game: Omen A Reign of War
94104;Mythology: Greek
94104;Players: Two Player Only Games
24827;Ancient: Carthage
24827;Cities: Osaka (Japan)
24827;Components: Map (Continental / National scale)
24827;Components: Multi-Use Cards
24827;Country: Japan
24827;Occupation: Merchant
1568;Mechanism: Campaign Games
1568;Players: One versus Many
1568;Setting: Warhammer 40,000 Board Games
310192;Components: Game Trayz Inside
310192;Crowdfunding: Kickstarter
310192;Game: Boss Monster
310192;Theme: Villainy
232595;Animals: Foxes
232595;Category: Two players fighting games
232595;Crowdfunding: Kickstarter
232595;Digital Implementations: TableTop Simulator Mod (TTS)
232595;Players: Two Player Only Games
3072;Series: Necromunda
3072;Series: Specialist Games (Games Workshop)
3072;Setting: Warhammer 40,000 Wargames
3072;Theme: Cyberpunk
330038;Animals: Llamas
330038;Components: Meeples (Animal) / Animeeples
330038;Components: Polyominoes
258444;Authors: The Brothers Grimm
258444;Folk Tales & Fairy Tales: Hansel and Gretel
347137;Category: Dungeon Crawler
347137;Game: Chronicles of Avel
347137;Players: Games with Solitaire Rules
246200;Animals: Birds
246200;Animals: Crows / Ravens / Magpies
246200;Animals: Squirrels
246200;Containers: Unique Shape
246200;Theme: Nature
300001;Digital Implementations: Tabletopia
300001;Digital Implementations: Yucata
300001;Misc: LongPack Games
300001;Series: Simply Complex line (Capstone Games)
300001;Theme: Environmental Protection / Degradation / Pollution
300001;Theme: Nature
300001;Theme: Trees and Forests
176083;Components: Dice with Icons
176083;Country: USA
176083;Creatures: Zombies
176083;Players: Games with Solitaire Rules
176083;Theme: Post-Apocalyptic
298638;Folk Tales & Fairy Tales: Robin Hood
298638;Game: Sheriff of Nottingham
298638;Theme: Mystery / Crime
242;Game: Junta
242;Theme: Tropical
285533;Components: 3-Dimensional (3D)
285533;Components: Polyominoes
285533;Country: Japan
285533;Misc: Mensa Select
285533;Series: Family Games (HABA)
285533;Theme: Gardening
285533;Theme: Nature
268586;Animals: Cattle / Cows
268586;Game: 6 nimmt!
268586;Misc: Lowest Score Wins
43022;Category: Two players fighting games
43022;Crowdfunding: Kickstarter
43022;Players: Two Player Only Games
43022;Series: Fantasy Strike (Sirlin)
172220;Category: Dungeon Crawler
172220;Creatures: Dragons
172220;Mechanism: Campaign Games
172220;Players: Games with Solitaire Rules
172220;Series: Dungeons & Dragons Adventure System Board Games
172220;Setting: Dungeons & Dragons
172220;Versions & Editions: Board Game Versions of Role-Playing Games
362944;Admin: Better Description Needed!
362944;Authors: J.R.R. Tolkien
362944;Category: Dized Tutorial
362944;Players: Games with expansions that add solo play
362944;Series: War of the Ring (Nexus/Ares Games)
116954;
3228;Category: Combinatorial
3228;Components: 3-Dimensional (3D)
3228;Misc: Lowest Score Wins
3228;Theme: Native Americans / First Peoples
369880;Components: Multi-Use Cards
369880;Food & Drink: Beer
369880;Players: Two Player Only Games
369880;Theme: Food / Cooking
252929;Components: 3-Dimensional (3D)
252929;Misc: LongPack Games
252929;Misc: Mensa Select
252929;Theme: Ecology
252929;Theme: Nature
233678;Animals: Squirrels
233678;Category: Combinatorial
233678;Components: Polyominoes
233678;Digital Implementations: Steam
233678;Players: Games with Solitaire Rules
233678;Series: Puzzle Trilogy (Uwe Rosenberg)
233678;Theme: Nature
57925;Cities: Havana (Cuba)
57925;Country: Cuba
57925;Series: Cuba (Eggertspiele)
181524;Category: Dungeon Crawler
181524;Components: Miniatures
181524;Crowdfunding: Kickstarter
181524;Game: Arcadia Quest
181524;Theme: Anime / Manga
181524;Theme: Chibis
115;Digital Implementations: Board Game Arena
115;Series: Family Games (Gryphon Games)
353470;Containers: Drawstring Bag
353470;Game: Love Letter
353470;Movies: Star Wars
353470;Versions & Editions: Versions with IP after the original release
170604;Crowdfunding: Kickstarter
170604;Digital Implementations: Tabletopia
170604;Players: Games with Solitaire Rules
170604;Theme: Cyberpunk
170604;Theme: Hackers
168;Components: Crayons
168;Country: USA
168;Series: Empire Builder Rail Games (Mayfair)
7480;Ancient: Carthage
7480;Ancient: Rome
7480;Components: Map (Continental / National scale)
7480;Country: Italy
7480;History: Roman Conquest of Italy
264198;Category: Dungeon Crawler
264198;Mechanism: Campaign Games
264198;Players: Games with Solitaire Rules
264198;Setting: Warhammer 40,000 Board Games
267127;Players: Games with Solitaire Rules
267127;Setting: Oniverse
217398;Crowdfunding: Kickstarter
13780;Components: Wooden pieces & boards
13780;Digital Implementations: MaBiWeb
13780;History: Holy Roman Empire
29223;Cities: Marrakech (Morocco)
29223;Components: 7 x 7 Grids
29223;Country: Morocco
29223;Digital Implementations: Board Game Arena
29223;Digital Implementations: Tabletopia
29223;Misc: Mensa Select
29223;Theme: Sewing / Knitting / Cloth-Making
171662;Series: Dominata
312251;Digital Implementations: TableTop Simulator Mod (TTS)
312251;Players: Two Player Only Games
125548;Components: Multi-Use Cards
125548;Digital Implementations: Tabletopia
125548;Game: Pixel Tactics
125548;Players: Two Player Only Games
125548;Series: Minigame Library (Level 99 Games)
125548;Setting: World of Indines
125548;Theme: Chibis
2065;Category: Combinatorial
2065;Components: 13 x 13 Grids
2065;Components: 9 x 9 Grids
2065;Components: Wooden pieces & boards
2065;Crowdfunding: Kickstarter
2065;Digital Implementations: BoardSpace
2065;Digital Implementations: igGameCenter
2065;Digital Implementations: Little Golem
2065;Digital Implementations: MindSports
2065;Digital Implementations: Tabletopia
2065;Players: Two Player Only Games
2065;Series: E-Serie (F.X.Schmid)
2065;Traditional Games: Chess
2065;Traditional Games: Shogi
144041;Mechanism: Partially overlapping cards
144041;Mechanism: Tableau Building
218530;Container: Book-like
218530;Crowdfunding: Indiegogo
218530;Crowdfunding: Kickstarter
218530;Digital Implementations: TableTop Simulator Mod (TTS)
218530;Digital Implementations: Tabletopia
218530;Region: Caribbean Sea
218530;Series: Dark Cities (Facade Games)
218530;Theme: Pirates
241477;Animals: Spiders
241477;Category: Dungeon Crawler
241477;Creatures: Dragons
241477;Creatures: Ghosts
241477;Creatures: Monsters
241477;Creatures: Mummies
281474;Components: Dice with Icons
281474;Components: Digital Hybrid – App/Website Required
281474;Components: Meeples (Animal) / Animeeples
281474;Crowdfunding: Gamefound
281474;Mechanism: Campaign Games
281474;Setting: Daimyria
281474;Theme: Anthropomorphic Animals
285265;Crowdfunding: Kickstarter
285265;Digital Implementations: TableTop Simulator Mod (TTS)
285265;Game: Rune Stones
285265;Theme: Druids
13884;Admin: Better Description Needed!
13884;Series: Book Box (DiceTree)
13884;Setting: Zavandor
38713;Components: Sand Timers
38713;Game: Time's Up!
143986;Components: Dice with Icons
143986;Series: Expert (Granna)
143986;Theme: My Best Life
2987;Theme: Pirates
2987;Theme: Tropical
2987;Theme: Tropical Islands
40209;Country: Germany
40209;Country: United Kingdom
40209;History: World War II (Battle of Britain)
40209;Players: Games with Solitaire Rules
40209;Players: Wargames with Solitaire Rules
106662;Game: Power Grid
38862;Components: Miniatures
38862;Country: Chile
38862;Islands: Easter (Chile)
38862;Theme: Tropical
38862;Theme: Tropical Islands
119;Components: 5 x 6 Grids
119;Series: Fantasy Flight Silver Line
156714;Admin: Better Description Needed!
156714;Digital Implementations: Tabletopia
156714;Game: Doomtown – Reloaded
156714;Setting: The Weird West (Pinnacle Entertainment)
122294;Game: Ascension Deck Building
122294;Players: Games with Solitaire Rules
230267;Components: Dice with Icons
230267;Crowdfunding: Kickstarter
230267;Game: Dice Settlers
230267;Mechanism: 4X
230267;Misc: LongPack Games
230267;Players: Games with Solitaire Rules
230267;Theme: Colonial
230889;Category: MOBA
230889;Game: Aristeia!
230889;Players: Two Player Only Games
230889;Setting: Corvus Belli's Infinity Universe
230889;Theme: Sci-Fi Sports
131111;Crowdfunding: Kickstarter
131111;Series: Fantasy Strike (Sirlin)
214396;Crowdfunding: Kickstarter
214396;Theme: Mad Science / Mad Scientist
195043;Series: Mini Games (IELLO)
195043;Series: Welcome to the Dungeon
152;
360265;Cities: Granada (Andalusia, Spain)
360265;Components: Map (Continental / National scale)
360265;Country: Spain
360265;Region: Mediterranean Sea
1829;Game: Risk (Official)
1829;Region: The World
1829;Space: Mars
38863;Theme: Colonial
929;Card Games: Climbing
929;Card Games: Shedding / Stops
929;Misc: Mensa Select
92319;Components: Map (Continental / National scale)
92319;Country: Greece
92319;Mythology: Atlantis
92319;Mythology: Greek
92319;Series: Ystari originals
192860;Theme: Under the Sea
193308;Game: Spyfall
193308;Misc: No Table Needed
193308;Players: One versus Many
195856;Creatures: Monsters
195856;Misc: LongPack Games
195856;Video Game Theme: Bloodborne
47055;Game: High Frontier
47055;Space: Comets
47055;Space: Earth's Solar System
47055;Space: Jupiter
47055;Space: Mercury
47055;Space: Venus
215840;Category: Escape Room Games
215840;Series: Exit – The Game
102435;Players: Games with Solitaire Rules
102435;Players: Wargames with Solitaire Rules
102435;Theme: Native Americans / First Peoples
423;Country: Canada
423;Series: 18xx
619;Series: Small box (Lautapelit.fi)
619;Series: Small box (Mont Tàber)
34887;Game: Revolution!
148951;Crowdfunding: Giochistarter
148951;Crowdfunding: Kickstarter
148951;Digital Implementations: TableTop Simulator Mod (TTS)
148951;Mechanism: 4X
148951;Players: Games with expansions that add solo play
148951;Series: Tiny Epic (Gamelyn Games)
148951;Setting: Aughmoore
33451;Game: The Red Dragon Inn
245354;Books: The Wizard of Oz
245354;Category: Escape Room Games
245354;Components: Digital Hybrid – App/Website Required
245354;Series: Unlock! (Space Cowboys)
915;Game: Mystery of the Abbey
915;Religious: Monks/Abbots & Monasteries/Abbeys
34194;Game: Coloretto
22484;Game: Ingenious
22484;Players: Two Player Only Games
22484;Series: Two-player games (Kosmos)
22484;Versions & Editions: Travel Versions of Non-Travel Games
22484;Versions & Editions: Two-Player Versions of More-Player Games
323156;Country: Russia
323156;Crowdfunding: Kickstarter
323156;Digital Implementations: TableTop Simulator Mod (TTS)
323156;Digital Implementations: Tabletopia
323156;Players: Games with Solitaire Rules
323156;Region: Siberia (Russia)
149776;Category: Dungeon Crawler
149776;Crowdfunding: Kickstarter
149776;Game: Fireteam Zero
254192;Books: Harry Potter
254192;Players: Two Player Only Games
38343;
240567;Crowdfunding: Kickstarter
240567;Digital Implementations: Board Game Arena
240567;Digital Implementations: Tabletopia
240567;Misc: LongPack Games
240567;Theme: Food / Cooking
187700;Components: Miniatures
187700;Crowdfunding: Kickstarter
187700;Theme: Mech Warfare
187700;Theme: Robots
39339;Setting: Android
39339;Theme: Cyberpunk
58936;Components: Map (Continental / National scale)
58936;Country: England
58936;Country: Wales
58936;History: Wars of the Roses
312318;Components: Gems/Crystals
312318;Game: Century (Plan B Games)
312318;Mechanism: Tableau Building
269603;Misc: Watch It Played How To Videos
269603;Video Game Theme: Minecraft
313010;Creatures: Aliens / Extraterrestrials
313010;Game: Cosmic Encounter
244916;Components: 3-Dimensional (3D)
319910;Contests: Fastaval Design Competition
319910;Crowdfunding: Kickstarter
319910;Misc: LongPack Games
319910;Players: Two Player Only Games
319910;Theme: Witches
63170;Country: USA
63170;Digital Implementations: 18xx.games
63170;Series: 18xx
103185;Mechanism: Tableau Building
103185;Players: Games with Solitaire Rules
183231;Admin: Better Description Needed!
183231;Series: Family Games (HABA)
2081;Components: Map (Continental / National scale)
2081;Country: USA
2081;Players: Two Player Only Games
2081;Players: Wargames with Rules Supporting Only Two Players
17223;Admin: Better Description Needed!
17223;Components: Miniatures
17223;Series: Fantasy Flight Big Box
17223;Setting: Warcraft
1198;Game: Set
1198;Misc: Mensa Select
1198;Players: Games with Solitaire Rules
1198;Series: Kartenspiele (Ravensburger)
5206;Components: Miniatures
5206;Containers: Video Tape Boxes
5206;Crowdfunding: Kickstarter
5206;Digital Implementations: Steam
5206;Game: Ogre / G.E.V.
5206;Players: Games with Solitaire Rules
5206;Players: Wargames with Solitaire Rules
5206;Series: MicroGame (Metagaming)
5206;Series: Pocket Box (Steve Jackson Games)
331050;Authors: Charles Perrault
331050;Brands: Disney
331050;Creatures: Fairies / Elves / Pixies
331050;Folk Tales & Fairy Tales: Beauty and the Beast
331050;Folk Tales & Fairy Tales: Cinderella
331050;Game: Disney Villainous
331050;Series: Villainous
331050;Theme: Villainy
40270;Collectible: Living Card Game (Fantasy Flight Games)
40270;Components: Miniatures
40270;Game: Call of Cthulhu – The Card Game (Fantasy Flight Games)
40270;Players: Two Player Only Games
40270;Theme: Cthulhu Mythos
40270;Versions & Editions: Board Game Versions of Role-Playing Games
367498;Components: Control Boards
367498;Components: Map (Continental / National scale)
367498;Components: Wooden pieces & boards
367498;Game: Spirit Island
367498;History: Age of Discovery
367498;Islands: Fictional
367498;Players: Games with Solitaire Rules
367498;Theme: Colonial
306882;Components: 7 x 7 Grids
306882;Components: Dice with Icons
306882;Components: Dry Erase Markers / Dry Erase Surfaces
306882;Crowdfunding: Kickstarter
306882;Digital Implementations: Tabletopia
306882;Game: Railroad Ink
306882;Mechanism: Roll-and-Write
306882;Players: Games with Solitaire Rules
306882;Theme: Deserts
248158;Comic Books: Marvel Universe
248158;Components: Miniatures
248158;Series: ... Rising (The Op)
248158;Theme: Superheroes
26;Continents: Europe
3097;Country: Italy
3097;Digital Implementations: 18xx.games
3097;Islands: Sicily (Italy)
3097;Series: 18xx
259298;Components: Dice with Icons
259298;Crowdfunding: Kickstarter
259298;Game: The Ancient World
295785;Crowdfunding: Kickstarter
295785;Digital Implementations: Tabletopia
295785;Game: Euthia – Torment of Resurrection
295785;Players: Games with Solitaire Rules
31497;Admin: Better Description Needed!
31497;Country: USA
31497;Digital Implementations: Yucata
31497;States: Oregon
276830;Category: Dungeon Crawler
276830;Digital Implementations: Tabletopia
276830;Players: Games with expansions that add solo play
14254;Game: PitchCar
14254;Mechanism: Finger Flicking Games
14254;Sports: Auto Racing
200511;Components: Game Trayz Inside
200511;Crowdfunding: Kickstarter
200511;Digital Implementations: TableTop Simulator Mod (TTS)
200511;Digital Implementations: Tabletopia
200511;Misc: LongPack Games
200511;Theme: Siege
274124;Admin: Upcoming Releases
274124;Crowdfunding: Kickstarter
274124;Digital Implementations: Tabletopia
274124;Mechanism: 4X
90040;Ancient: Greece
90040;Country: Greece
90040;Country: Turkey
90040;Digital Implementations: Yucata
90040;Theme: Archaeology / Paleontology
193728;Ancient: Rome
193728;Components: Map (Continental / National scale)
193728;Components: Multi-Use Cards
193728;Components: Wooden pieces & boards
193728;History: Barbarian migrations and invasions
193728;Players: Games with Solitaire Rules
193728;Players: Wargames with Solitaire Rules
193728;Series: COIN (GMT)
193728;Theme: King Arthur / The Knights of the Round Table / Camelot
41933;Digital Implementations: Board Game Arena
41933;Game: Arctic Scavengers
41933;Region: Arctic
41933;Theme: Post-Apocalyptic
41933;Theme: Survival
10093;Country: Germany
10093;Country: Japan
10093;Country: Soviet Union
10093;Country: United Kingdom
10093;Country: USA
10093;Game: Axis & Allies (Avalon Hill)
12761;Series: Ystari originals
149951;Crowdfunding: Kickstarter
149951;Digital Implementations: TableTop Simulator Mod (TTS)
149951;History: War in Afghanistan
149951;Players: Games with Solitaire Rules
149951;Players: Wargames with Solitaire Rules
149951;Series: Warfighter (DVG)
275913;Cities: Brussels (Belgium)
275913;Country: Belgium
275913;Crowdfunding: Spieleschmiede
275913;Game: Bruxelles 189X
275913;Theme: Art style – Art Nouveau
275913;Versions & Editions: Card Versions of Non-Card Games
55697;
221769;Animals: Dinosaurs
221769;Digital Implementations: TableTop Simulator Mod (TTS)
221769;Misc: LongPack Games
221769;Players: Games with Solitaire Rules
221769;Series: BIOS (Phil Eklund)
221769;Theme: Biology
221769;Theme: Evolution
221769;Theme: Science
221769;Theme: Weather
24773;Category: Dized Tutorial
24773;Cities: London (England, UK)
24773;Components: Map (City Scale)
267813;Misc: Limited Replayability
267813;Series: Adventure Games (Kosmos)
34297;Components: 3-Dimensional (3D)
34297;Components: Wooden pieces & boards
34297;Series: Simply Complex line (Capstone Games)
284584;Cities: Troyes (France)
284584;Digital Implementations: Board Game Arena
284584;Game: Troyes
284584;Mechanism: Roll-and-Write
284584;Versions & Editions: Dice Versions of Non-Dice Games
284584;Versions & Editions: Roll- or Flip-and-Write Versions of Non-Writing Games
3800;Continents: Asia
3800;Mountain: Himalayas
3800;Series: Tilsit Collection
270109;Components: Official Music Soundtrack
270109;Crowdfunding: Kickstarter
270109;Digital Implementations: Board Game Arena
270109;Digital Implementations: Tabletopia
270109;Series: 30 Journeys (Thundergryph)
270109;Series: Web of Power / China
1544;Game: Balderdash
1544;Series: MiniGames (Drumond Park)
1544;Traditional Games: Dictionary
222542;Theme: Post-Apocalyptic
222542;Theme: Under the Sea
220133;Animals: Tigers
220133;Components: Meeples (Animal) / Animeeples
220133;Crowdfunding: Kickstarter
220133;Digital Implementations: Tabletopia
220133;Theme: Endangered / Extinct species
99975;Game: Timeline
99975;Theme: Science
30658;
38545;Category: Combinatorial
38545;Components: 8 x 8 Grids
38545;Digital Implementations: BoardSpace
38545;Digital Implementations: Yucata
38545;Players: Two Player Only Games
494;Ancient: Rome
494;Components: Miniatures
494;Series: Book Box (DiceTree)
494;Sports: Chariot Racing
61487;Continents: Europe
61487;Digital Implementations: Board Game Arena
61487;Region: Mediterranean Sea
61487;Region: North Africa
178054;Books: Sherlock Holmes
178054;Theme: Cthulhu Mythos
283619;Components: Gems/Crystals
283619;Game: Century (Plan B Games)
225167;Crowdfunding: Kickstarter
225167;Game: Werewolf / Mafia
225167;Theme: Cyberpunk
297486;Category: Combinatorial
297486;Country: USA
297486;Series: Cube Rails
297486;Series: Iron Rail (Capstone Games)
253759;Books: Alice in Wonderland
253759;Components: Game Trayz Inside
253759;Crowdfunding: Kickstarter
253759;Digital Implementations: Board Game Arena
253759;Digital Implementations: Tabletopia
253759;Theme: Flowers
123607;Admin: Better Description Needed!
123607;Series: Fantasy Strike (Sirlin)
363307;Players: Games with Solitaire Rules
363307;Theme: Nature
363307;Theme: Trees and Forests
157917;Crowdfunding: Kickstarter
157917;Crowdfunding: Spieleschmiede
157917;Crowdfunding: Wspieram
226501;Game: Dragonfire
226501;Mechanism: Campaign Games
226501;Mechanism: Legacy
226501;Players: Games with expansions that add solo play
226501;Players: Games with Solitaire Rules
226501;Setting: Dungeons & Dragons
235014;Components: Game Trayz Inside
235014;Crowdfunding: Kickstarter
235014;Theme: City
1499;Crowdfunding: Kickstarter
1499;Series: World in Flames (ADG)
330608;Components: Multi-Use Cards
330608;Digital Implementations: TableTop Simulator Mod (TTS)
330608;Digital Implementations: Tabletopia
310632;Category: Dized Tutorial
310632;Components: Dice with Icons
310632;Crowdfunding: Kickstarter
310632;Digital Implementations: Sovranti
310632;Digital Implementations: Tabletopia
310632;Mechanism: Dice Drafting
310632;Theme: Mining
264647;Crowdfunding: Kickstarter
264647;Digital Implementations: Board Game Arena
264647;Digital Implementations: Tabletopia
264647;Mechanism: Tableau Building
264647;Players: Games with Solitaire Rules
98;Components: 3-Dimensional (3D)
98;Components: Map (Global Scale)
98;Components: Miniatures
98;Country: Germany
98;Country: Japan
98;Country: Soviet Union
98;Country: United Kingdom
98;Country: USA
98;Game: Axis & Allies (Avalon Hill)
98;Region: The World
98;Series: Gamemaster (Milton Bradley)
98;Theme: Nuclear option
8098;Game: Jungle Speed
286537;Components: Game Trayz Inside
286537;Containers: Unique Shape
286537;Crowdfunding: Kickstarter
286537;Players: Games with Solitaire Rules
286537;Theme: Burglary and Heists
286537;Theme: Mystery / Crime
286537;Theme: Retro
26457;Ancient: Greece
26457;Components: Map (Continental / National scale)
26457;Country: Greece
26457;History: Wars of the Diadochi and Syrian Wars
26457;Region: Middle East
168609;Crowdfunding: Kickstarter
168609;Digital Implementations: Tabletopia
168609;Theme: Archaeology / Paleontology
165948;Components: Wooden pieces & boards
165948;Theme: Tropical
260300;Admin: Better Description Needed!
260300;Setting: Dungeons & Dragons
147253;Crowdfunding: Kickstarter
147253;Game: The Ancient World
230303;Category: Escape Room Games
230303;Components: Digital Hybrid – App/Website Required
230303;Series: Unlock! (Space Cowboys)
230303;Theme: Spooky Old Houses
88827;Components: Miniatures
88827;Players: Two Player Only Games
88827;Players: Wargames with Rules Supporting Only Two Players
88827;Series: Commands & Colors
266966;Components: Game Trayz Inside
266966;Crowdfunding: Kickstarter
266966;Game: Dice Throne
266966;Players: Two Player Only Games
252446;Digital Implementations: Tabletopia
252446;Series: Key (Richard Breese)
218804;Admin: Better Description Needed!
218804;Components: Miniatures
218804;Theme: Mad Science / Mad Scientist
218804;Theme: Steampunk
73369;Game: 51st State
73369;Mechanism: Tableau Building
73369;Setting: Neuroshima
73369;Theme: Post-Apocalyptic
73369;Versions & Editions: Board Game Versions of Role-Playing Games
288513;Crowdfunding: Kickstarter
288513;Digital Implementations: Board Game Arena
288513;Digital Implementations: Tabletopia
288513;Players: Games with Solitaire Rules
318472;Components: Miniatures
318472;Game: Blood Bowl
318472;Players: Two Player Only Games
318472;Series: Specialist Games (Games Workshop)
318472;Setting: Warhammer Fantasy Board Games
318472;Theme: Fantasy Sports
336929;Crowdfunding: Spieleschmiede
336929;Digital Implementations: TableTop Simulator Mod (TTS)
701;Players: Two Player Only Games
701;Players: Wargames with Rules Supporting Only Two Players
701;Series: American Civil War (Mayfair)
232361;Mechanism: Tableau Building
232361;Players: Games with Solitaire Rules
232361;Theme: Post-Apocalyptic
235555;Components: Map (Global Scale)
235555;Crowdfunding: Kickstarter
235555;Mechanism: Tableau Building
235555;Players: Games with Solitaire Rules
235555;Series: BIOS (Phil Eklund)
235555;Theme: Biology
235555;Theme: Evolution
208895;Food & Drink: Pizza
208895;Theme: Food / Cooking
96007;Components: Multi-Use Cards
96007;Game: 51st State
96007;Mechanism: Tableau Building
96007;Setting: Neuroshima
195571;Game: Legendary (Upper Deck Entertainment)
195571;Players: Games with Solitaire Rules
195571;TV Shows: Firefly
302260;Containers: Unique Shape
302260;Digital Implementations: Board Game Arena
302260;Digital Implementations: Tabletopia
302260;Theme: Food / Cooking
302260;Theme: Gardening
3565;Series: Specialist Games (Games Workshop)
3565;Setting: Warhammer Fantasy Wargames
6351;
158900;Country: Japan
158900;Theme: Samurai
205046;Misc: LongPack Games
180020;Game: Virus!
180020;Medical: Diseases
180020;Occupation: Researcher / Scientist
180020;Theme: Biology
180020;Theme: Science
206940;Country: Brazil
206940;Digital Implementations: Tabletopia
206940;Game: Carcassonne
206940;Region: Amazon Rainforest
206940;Series: Carcassonne Around the World
223215;Mechanism: Finger Flicking Games
223215;Series: Madison Game Design Cabal
280453;Admin: Better Description Needed!
280453;Cities: Florence (Tuscany, Italy)
280453;Components: Marbles
280453;Country: Italy
280453;Game: Lorenzo il Magnifico
280453;Players: Games with Solitaire Rules
280453;Versions & Editions: Card Versions of Non-Card Games
175307;Components: Gems/Crystals
175307;Containers: Drawstring Bag
175307;Game: Love Letter
175307;Series: 5 Minute Fun (AEG)
175307;Series: Big in Japan (AEG)
175307;Series: Pocket Game (AEG)
175307;Theme: Love / Romance
175307;TV Shows: Adventure Time
175307;Versions & Editions: Versions with IP after the original release
8129;Series: The E•G•G
8129;Series: Wizard (Amigo)
282414;Country: Egypt
282414;Mythology: Egyptian
282414;Players: Games with Solitaire Rules
248861;Cities: Osaka (Japan)
248861;Cities: Tokyo (Japan)
248861;Country: Japan
248861;Mechanism: Flip-and-Write
248861;Players: Games with Solitaire Rules
280136;Components: Dry Erase Markers / Dry Erase Surfaces
280136;Creatures: Ghosts
280136;Misc: Limited Replayability
301716;Cities: Glasgow (Scotland, UK)
301716;Country: Scotland
301716;Digital Implementations: Tabletopia
301716;Players: Two Player Only Games
301716;Series: Fur Zwei Spieler (Lookout Games)
361;Animals: Hedgehogs / Porcupines
361;Animals: Rabbits
361;Animals: Turtles
361;Authors: Jean de La Fontaine
361;Folk Tales & Fairy Tales: The Tortoise and the Hare
361;Promotional: Promo Board Games
